,metascore,userscore,year,mean_userscore,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling,name
213,72.0,8.0,2014,6.72193452683688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Armillo
214,65.5,7.75,2013,6.399756530730002,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Armored Core: Verdict Day
215,56.0,6.45,2013,5.777273955773955,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Army of Two: The Devil's Cartel
216,69.0,6.5,2016,6.605925653294072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arslan: The Warriors of Legend
217,82.0,7.9,2015,7.308272008597604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Art Academy: Home Studio
218,82.0,8.5,2014,7.308272008597604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Art of Balance
219,76.0,2.1,2018,6.980890527393748,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Artifact
220,61.0,5.2,2016,5.9864039408866985,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Asemblance
221,89.0,8.6,2019,7.909302325581396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asgard's Wrath
222,65.0,7.7,2018,6.375791893818464,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Ash of Gods: Redemption
223,80.0,6.449999999999999,2018,7.175237240806467,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ashen
224,73.0,7.5,2017,6.674957745178337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Ashes Cricket
225,69.0,6.8,2016,6.605925653294072,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Ashes of the Singularity
226,61.0,7.2,2019,5.9864039408866985,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Asphalt 9: Legends
227,67.66666666666667,5.5,2015,6.505921861649412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Chronicles: China
228,63.333333333333336,4.5,2016,6.083585220805706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Chronicles: India
229,58.333333333333336,4.3,2016,5.909105428494125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Chronicles: Russia
230,67.0,5.0,2013,6.455919965827083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed III - The Betrayal
231,73.0,4.9,2013,6.674957745178337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed III - The Infamy
232,63.0,5.5,2013,6.0412192304274415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed III - The Redemption
233,69.66666666666667,5.166666666666667,2019,6.543754942983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed III Remastered
234,85.25,7.925000000000001,2013,7.461103191374049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed IV: Black Flag
235,73.5,6.699999999999999,2013,6.80098632649881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed IV: Black Flag - Freedom Cry
236,64.0,5.8,2014,6.262961876562467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Liberation HD
237,85.33333333333333,5.866666666666667,2018,7.5378622541225555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Odyssey
238,83.33333333333333,7.133333333333333,2017,7.381605662344118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Origins
239,83.0,7.6,2018,7.325162017469709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Origins: The Curse of the Pharaohs
240,73.0,6.7,2018,6.674957745178337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Origins: The Hidden Ones
241,72.66666666666667,7.3999999999999995,2014,6.7422030019422925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Rogue
242,71.0,6.55,2018,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Rogue Remastered
243,76.0,6.433333333333333,2015,6.935277650854066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Syndicate
244,72.0,6.6,2015,6.72193452683688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Syndicate: Jack the Ripper
245,70.66666666666667,4.3,2014,6.716734801304788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Unity
246,66.0,5.85,2015,6.309955685708788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Unity: Dead Kings
247,71.5,7.5,2016,6.671508326220376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed: The Ezio Collection
248,82.66666666666667,6.233333333333333,2016,7.3388379544448314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assault Android Cactus
249,86.0,8.7,2019,7.557812500000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assault Android Cactus+
250,67.0,6.7,2016,6.455919965827083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assault Suit Leynos
251,73.66666666666667,7.0,2015,6.746237395624461,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Assetto Corsa
252,77.0,6.7,2019,7.026298391494004,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Assetto Corsa Competizione
253,86.0,7.4,2014,7.557812500000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Astebreed
254,61.666666666666664,6.36594982078853,2018,6.004675704066947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Asterix & Obelix XXL 2
255,87.0,8.9,2019,7.730612244897956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Astral Chain
256,57.0,6.8,2017,5.472210012210013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Astro Bears Party
257,90.0,8.9,2018,7.778124999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Astro Bot: Rescue Mission
258,59.0,6.5,2017,5.988887299771167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Astro Duel Deluxe
259,67.0,6.4660130718954205,2018,6.455919965827083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atari Flashback Classics
260,81.0,7.308108108108108,2018,7.311510194404932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atelier Arland Series Deluxe Pack
261,76.0,8.4,2015,6.980890527393748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Ayesha Plus: The Alchemist of Dusk
262,70.0,7.7,2013,6.714134938538741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Ayesha: The Alchemist of Dusk
263,75.0,8.2,2016,6.911874548345132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Escha & Logy Plus: Alchemists of the Dusk Sky
264,79.0,8.3,2014,7.1832070707070725,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Escha & Logy: Alchemists of the Dusk Sky
265,74.0,7.1,2017,6.782739952153117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Firis: The Alchemist and the Mysterious Journey
266,78.0,7.300000000000001,2019,7.042202473015331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Lulua: The Scion of Arland
267,68.0,7.0,2018,6.489793606318369,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings
268,74.0,8.1,2013,6.782739952153117,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Meruru Plus: The Apprentice of Arland
269,79.5,7.9,2014,7.225628673537834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Rorona Plus: The Alchemist of Arland
270,80.5,8.15,2019,7.245739539652338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Ryza: Ever Darkness & the Secret Hideout
271,78.0,7.7,2017,7.042202473015331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Shallie Plus: Alchemists of the Dusk Sea
272,76.0,7.7,2015,6.980890527393748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Shallie: Alchemists of the Dusk Sea
273,75.0,7.7,2016,6.911874548345132,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Atelier Sophie: The Alchemist of the Mysterious Book
274,81.0,7.5,2016,7.311510194404932,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Atlas Reactor
275,65.0,6.572043010752691,2017,6.375791893818464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atomega
276,59.5,6.1,2013,6.025566835308215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atomic Ninjas
277,71.0,7.0,2018,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Attack of the Earthlings
278,77.0,7.6,2013,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Attack of the Friday Monsters! A Tokyo Tale
279,75.5,6.7,2016,6.90451917182356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack on Titan
280,73.66666666666667,6.8999999999999995,2018,6.805516342445043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack on Titan 2
281,74.5,5.7078125,2019,6.847307250249124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack on Titan 2: Final Battle
282,46.0,4.5,2015,5.036842105263158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack on Titan: Humanity in Chains
283,75.0,7.1,2017,6.911874548345132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attentat 1942
284,58.0,6.1,2016,6.064729729729731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Attractio
285,76.0,7.0,2015,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Audiosurf 2
286,69.0,7.8,2016,6.605925653294072,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Aurion: Legacy of the Kori-Odan
287,59.0,6.160526315789473,2017,5.988887299771167,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Auto Age: Standoff
288,68.0,6.2058823529411775,2019,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Automachef
289,71.66666666666667,7.266666666666667,2017,6.692349343496936,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Aven Colony
290,78.0,7.7,2015,7.042202473015331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Avernum 2: Crystal Souls
291,77.0,7.3,2015,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aviary Attorney
292,77.5,7.1,2015,7.047125073279025,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Awesomenauts Assemble!
293,85.0,8.125,2015,7.554684107051941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Axiom Verge
294,67.5,6.473413512691897,2017,6.453757067841211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Azkend 2: The World Beneath
295,77.0,8.1,2014,7.026298391494004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Azure Striker Gunvolt
296,76.0,8.1,2016,6.980890527393748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Azure Striker Gunvolt 2
297,82.0,7.8,2017,7.308272008597604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Azure Striker Gunvolt: Striker Pack
298,74.5,6.6,2015,6.936987964831333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BADLAND: Game of the Year Edition
299,63.0,6.19784946236559,2018,6.0412192304274415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,BAFL: Brakes Are For Losers
300,52.0,7.0,2019,5.230020283975659,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,BANNERMEN
301,80.0,8.0,2015,7.268050276368594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOXBOY!
302,61.0,5.7,2016,6.0399395855508695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BRAWL
303,71.0,6.866666666666667,2017,6.685717196993164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUTCHER
304,83.0,7.8,2017,7.325162017469709,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BYE-BYE BOXBOY!
305,85.5,8.1,2019,7.5206919131288865,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baba Is You
306,73.0,7.6,2015,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baboon!
307,52.0,5.8,2016,5.230020283975659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Back in 1995
308,59.5,5.6,2014,5.834528636346818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Back to Bed
309,78.0,7.6,2017,7.042202473015331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad Apple Wars
310,49.0,4.6,2013,5.290285714285717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bad Bots
311,73.5,7.2,2018,6.816904537591006,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Bad North
312,65.0,5.9,2017,6.375791893818464,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,Baja: Edge of Control HD
313,78.0,7.4,2013,7.042202473015331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Baldur's Gate II: Enhanced Edition
314,77.5,6.4,2019,7.047125073279025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baldur's Gate and Baldur's Gate II: Enhanced Editions
315,77.0,3.7,2016,7.026298391494004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Baldur's Gate: Siege of Dragonspear
316,73.0,7.7,2013,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bandfuse: Rock Legends
317,73.0,8.1,2014,6.674957745178337,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Banished
318,56.5,5.907070707070705,2016,5.771662011051408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baseball Riot
319,27.0,2.8,2014,3.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Basement Crawl
320,89.5,7.949999999999999,2016,7.843713662790698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Bastion
321,80.66666666666667,5.933333333333334,2015,7.322427464901434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: Arkham Knight
322,61.5,6.0,2015,6.091625600685161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: Arkham Knight - A Matter of Family
323,74.66666666666667,7.566666666666666,2013,6.848790143899994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: Arkham Origins
324,71.0,7.9,2014,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Batman: Arkham Origins - Cold, Cold Heart"
325,64.5,6.7,2013,6.218999055371019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: Arkham Origins Blackgate
326,60.666666666666664,6.2,2014,5.987637027239952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: Arkham Origins Blackgate - Deluxe Edition
327,74.0,7.3,2016,6.782739952153117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: Arkham VR
328,73.0,8.0,2016,6.674957745178337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: Return to Arkham
329,74.33333333333333,4.933333333333333,2017,6.907107952475498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Enemy Within - Episode 1: The Enigma
330,69.0,6.25,2017,6.538501045715478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Enemy Within - Episode 2: The Pact
331,70.5,6.6,2017,6.667608532071307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Enemy Within - Episode 3: The Fractured Mask
332,77.0,7.25,2018,7.026298391494004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Enemy Within - Episode 4: What Ails You
333,85.0,7.6,2018,7.522535211267606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Enemy Within - Episode 5: Same Stitch
334,79.0,6.7,2017,7.1832070707070725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Enemy Within - The Telltale Series
335,68.0,6.933333333333334,2016,6.447281966084819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Telltale Series
336,69.66666666666667,6.566666666666666,2016,6.624222261503441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Telltale Series - Episode 1: Realm of Shadows
337,74.0,6.833333333333333,2016,6.807946976763195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Telltale Series - Episode 2: Children of Arkham
338,73.33333333333333,7.199999999999999,2016,6.710885147503263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Telltale Series - Episode 3: New World Order
339,73.66666666666667,6.033333333333334,2016,6.753930012900601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Telltale Series - Episode 4: Guardian of Gotham
340,72.66666666666667,6.733333333333333,2016,6.78289501385532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Batman: The Telltale Series - Episode 5: City of Light
341,80.0,7.7,2017,7.268050276368594,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Battle Brothers
342,79.25,7.175000000000001,2017,7.133224719772219,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Battle Chasers: Nightwar
343,82.0,7.78974358974359,2017,7.318336105937321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Battle Chef Brigade
344,67.5,6.1000000000000005,2018,6.424473630679578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Battle Princess Madelyn
345,69.0,7.9,2014,6.605925653294072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Battle Princess of Arcadias
346,71.0,7.1,2013,6.621082125603873,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Battle Worlds: Kronos
347,85.0,7.85,2013,7.522535211267606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BattleBlock Theater
348,78.0,7.0,2018,7.042202473015331,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,BattleTech
349,69.33333333333333,7.0,2016,6.559533982917762,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Battleborn
350,88.0,7.533333333333334,2016,7.763527079048674,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Battlefield 1
351,76.0,5.0,2017,6.980890527393748,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Battlefield 1: They Shall Not Pass
352,78.0,7.3,2013,7.042202473015331,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Battlefield 3: End Game
353,81.25,6.175,2013,7.321325688187051,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Battlefield 4
354,71.66666666666667,4.766666666666667,2015,6.639040665462027,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Battlefield Hardline
355,77.33333333333333,2.6333333333333333,2018,7.0095568041995335,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Battlefield V
356,77.0,7.4,2016,7.026298391494004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Battlefleet Gothic: Armada
357,77.0,7.5,2019,7.026298391494004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Battlefleet Gothic: Armada 2
358,85.0,7.3,2017,7.522535211267606,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Battlerite
359,65.0,6.6,2016,6.375791893818464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Battleship
360,76.5,7.1011520737327185,2017,7.003594459443876,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Battlestar Galactica Deadlock
361,66.0,7.2,2016,6.423721167641541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Battlezone
362,75.0,8.5,2016,6.911874548345132,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Battlezone 98 Redux
363,68.0,6.0,2018,6.45159416985534,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,Battlezone: Combat Commander
364,75.0,6.946818181818179,2018,6.911874548345132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Battlezone: Gold Edition
365,86.66666666666667,8.4,2016,7.548903027119938,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bayonetta
366,90.0,8.7,2018,7.778124999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bayonetta + Bayonetta 2
367,91.5,8.7,2016,8.0426245210728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bayonetta 2
368,68.0,6.1,2016,6.45159416985534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bear With Me: Episode 1
369,70.5,7.021428571428571,2018,6.667608532071307,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Beat Cop
370,86.0,8.2,2018,7.557812500000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beat Saber
371,75.0,7.4,2013,6.911874548345132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beatbuddy: Tale of the Guardians
372,53.0,4.4,2015,5.647437114380636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bedlam: The Game by Christopher Brookmyre
373,75.0,7.9,2016,6.911874548345132,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Beholder
374,68.5,6.322248803827753,2018,6.4119795912902795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Beholder: Complete Edition
375,68.5,5.15,2018,6.585027452182912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Below
376,70.5,7.35,2018,6.667608532071307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Bendy and the Ink Machine
377,66.0,6.4,2017,6.423721167641541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Berserk and the Band of the Hawk
378,62.0,7.2,2013,6.196847260483622,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Betrayer
379,62.0,5.7,2016,6.196847260483622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Between Me and The Night
380,49.0,6.3,2013,5.290285714285717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyblade: Evolution
381,57.333333333333336,5.599999999999999,2015,5.665361368403964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beyond Eyes
382,72.66666666666667,7.900000000000001,2015,6.805653330923122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Beyond: Two Souls
383,62.0,4.4,2013,6.196847260483622,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bientot l'ete
384,72.0,6.3,2015,6.72193452683688,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Big Pharma
385,59.0,5.7,2015,5.988887299771167,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,BigFest
386,93.66666666666667,8.533333333333333,2013,7.851515151515152,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BioShock Infinite
387,71.33333333333333,7.900000000000001,2013,6.715539878595943,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BioShock Infinite: Burial at Sea - Episode One
388,82.0,8.45,2014,7.289410928864205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BioShock Infinite: Burial at Sea - Episode Two
389,68.0,5.9,2013,6.45159416985534,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BioShock Infinite: Clash in the Clouds
390,82.66666666666667,8.0,2016,7.296531146362743,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BioShock: The Collection
391,65.0,6.5,2017,6.375791893818464,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Birthdays the Beginning
392,53.0,3.8,2014,5.647437114380636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bit Boy!! Arcade
393,74.0,6.4,2013,6.782739952153117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bit.Trip Fate
394,85.0,7.760000000000001,2013,7.489378710999017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bit.Trip Presents...Runner2: Future Legend of Rhythm Alien
395,55.0,4.6000000000000005,2019,5.8284900284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bitlogic - A Cyberpunk Arcade Adventure
396,73.0,7.5,2018,6.674957745178337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Bird
397,53.0,5.2,2018,5.647437114380636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Clover: Quartet Knights
398,73.0,6.9,2016,6.674957745178337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Black Desert Online
399,57.0,4.466666666666667,2017,5.615020034882104,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Black Mirror
400,66.0,7.2,2013,6.423721167641541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black Rock Shooter: The Game
401,68.66666666666667,6.7,2016,6.532416621444587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Black The Fall
402,68.0,7.1,2013,6.45159416985534,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Blackguards
403,74.0,7.3,2015,6.782739952153117,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Blackguards 2
404,58.0,6.1,2013,6.064729729729731,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Blacklight: Retribution
405,73.0,6.866666666666667,2017,6.792473179052649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blackwood Crossing
406,68.0,4.5,2016,6.45159416985534,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Blade & Soul
407,64.0,6.221666666666667,2016,6.168317201562236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blade Arcus from Shining: Battle Arena
408,75.0,7.8,2018,6.911874548345132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blade Strangers
409,74.0,8.3,2018,6.782739952153117,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bladed Fury
410,38.0,3.730769230769231,2019,3.730769230769231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blades of Time
411,58.0,6.0,2015,6.064729729729731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bladestorm: Nightmare
412,67.5,6.449999999999999,2019,6.514823410467807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blair Witch
413,78.5,7.925,2019,7.093391870505503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blasphemous
414,78.0,7.6,2017,7.042202473015331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blaster Master Zero
415,85.0,8.5,2019,7.522535211267606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blaster Master Zero II
