,openscore,name,year_x,metascore,userscore,year_y,action,fighting,first-person,flight,party,puzzle,racing,real-time,role-playing,simulation,sports,strategy,third-person,turn-based,wargame,wrestling
2212,67,Beholder: Complete Edition,2018,68.5,6.322248803827753,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2213,67,Sword Art Online: Fatal Bullet,2018,65.66666666666667,7.3,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2214,67,Fallen Legion: Rise to Glory,2018,66.0,6.9,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2215,67,Marvel's Spider-Man: Turf Wars,2018,70.0,6.1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2216,67,Call of Cthulhu,2018,65.33333333333333,6.599999999999999,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2217,67,Rust,2018,69.0,6.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,67,Gal Metal,2018,61.0,7.1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,67,Go Vacation,2018,62.0,7.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,66,Golem Gates,2018,66.0,5.769230769230768,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2221,66,The Longest Five Minutes,2018,67.0,6.0,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2222,66,The Crew 2,2018,66.33333333333333,4.833333333333333,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2223,66,Pure Farming 2018,2018,70.0,6.833333333333333,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2224,66,Squishies,2018,71.0,6.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,66,Iris.Fall,2018,70.0,6.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2226,66,Toki,2018,66.0,7.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,66,"Warhammer 40,000: Inquisitor - Martyr",2018,67.33333333333333,5.633333333333333,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2228,66,Little Dragons Cafe,2018,63.5,5.699999999999999,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2229,66,The Long Reach,2018,63.5,6.293786982248521,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,66,Monster Energy Supercross: The Official Videogame,2018,68.0,7.3,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2231,66,Sea of Thieves,2018,68.0,4.55,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2232,66,Zwei: The Arges Adventure,2018,68.0,6.480813953488374,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2233,66,Urban Trial Playground,2018,67.0,6.4,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2234,66,Battle Princess Madelyn,2018,67.5,6.1000000000000005,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235,66,Manticore: Galaxy on Fire,2018,69.0,7.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2236,66,InnerSpace,2018,64.75,5.468010752688173,2018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2237,66,Detective Gallo,2018,61.0,5.8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2238,66,Atari Flashback Classics,2018,67.0,6.4660130718954205,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2239,66,OK K.O.! Let's Play Heroes,2018,57.0,5.640740740740743,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,66,Sleep Tight,2018,64.0,6.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2241,65,Cold Iron,2018,71.0,7.7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242,65,Apex Construct,2018,72.0,7.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2243,65,The 25th Ward: The Silver Case,2018,68.0,6.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2244,65,Code of Princess EX,2018,66.0,6.6,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2245,65,Mercenaries Saga Chronicles,2018,68.0,7.2,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2246,65,Save me Mr Tako: Tasukete Tako-San,2018,67.0,6.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,65,Graveyard Keeper,2018,68.0,5.890196078431373,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2248,65,Fable Fortune,2018,66.5,7.15,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2249,65,Bus Simulator 18,2018,67.0,6.4,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2250,65,Strikers Edge,2018,68.0,5.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2251,65,Vesta,2018,64.0,6.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,65,Devil May Cry HD Collection,2018,65.5,8.1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,64,The Station,2018,65.66666666666667,7.033333333333334,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2254,64,Penny-Punching Princess,2018,63.0,6.1,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2255,64,Titan Quest,2018,62.0,6.566666666666666,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2256,64,Battlezone: Combat Commander,2018,68.0,6.0,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2257,64,Garage,2018,63.0,6.8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2258,64,Naruto to Boruto: Shinobi Striker,2018,62.333333333333336,5.966666666666666,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2259,64,MotoGP 18,2018,66.0,4.9,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2260,64,Cycle 28,2018,69.0,6.687573964497041,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,64,Hero Defense,2018,62.0,6.2141414141414115,2018,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2262,64,Rad Rodgers: Radical Edition,2018,62.0,6.1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2263,64,NASCAR Heat 3,2018,66.0,6.8500000000000005,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2264,64,MXGP Pro,2018,68.0,6.560833333333333,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2265,64,Neverout,2018,64.0,6.221666666666667,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2266,64,Override: Mech City Brawl,2018,61.5,6.330263157894736,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,64,Rad Rodgers,2018,68.66666666666667,5.5,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,64,The Escapists: Complete Edition,2018,67.0,5.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2269,64,London Detective Mysteria,2018,68.0,6.480813953488374,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2270,63,Raging Justice,2018,64.0,6.362524654832346,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2271,63,Smash Hit Plunder,2018,65.0,6.572043010752691,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2272,63,Sinner: Sacrifice for Redemption,2018,62.0,4.333333333333333,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2273,63,oOo: Ascension,2018,70.0,7.3,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,63,Claybook,2018,60.0,6.3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,63,Downward Spiral: Horus Station,2018,63.0,5.436021505376345,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2276,63,We Happy Few,2018,64.33333333333333,5.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2277,63,Chimparty,2018,62.0,6.1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,63,The Lost Child,2018,62.0,5.75,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2279,62,Dynasty Warriors 9,2018,59.333333333333336,3.5666666666666664,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,62,Shelter Generations,2018,60.0,5.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281,62,Robocraft Infinity,2018,55.0,7.5,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,62,The Thin Silence,2018,67.0,7.3,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2283,62,Touhou Genso Wanderer Reloaded,2018,64.0,6.8,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2284,62,Murderous Pursuits,2018,63.0,7.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2285,62,Coffee Crisis,2018,58.0,6.2349999999999985,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2286,62,Mercenaries Wings: The False Phoenix,2018,63.0,6.4,2018,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2287,62,TurtlePop: Journey to Freedom,2018,62.0,6.2141414141414115,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2288,61,The Witch and the Hundred Knight 2,2018,61.0,6.2,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2289,61,The Way Remastered,2018,63.0,7.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,61,Adventure Time: Pirates of the Enchiridion,2018,56.0,5.75,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2291,61,Omen of Sorrow,2018,64.0,4.8,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,61,Corpse Party: Book of Shadows,2018,67.0,8.2,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2293,60,Metal Max Xeno,2018,61.0,5.3,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2294,60,Devious Dungeon,2018,59.0,6.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2295,60,All-Star Fruit Racing,2018,61.5,4.5,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2296,60,Metal Gear Survive,2018,58.666666666666664,1.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,60,Asterix & Obelix XXL 2,2018,61.666666666666664,6.36594982078853,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,60,HYPERGUN,2018,62.0,6.2141414141414115,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2299,60,The Inpatient,2018,59.0,5.7,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,60,V-Rally 4,2018,58.666666666666664,6.766666666666667,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2301,59,Exorder,2018,60.0,5.905172413793102,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2302,59,Gal*Gun 2,2018,59.0,6.65,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303,59,Venture Kid,2018,58.0,6.4,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304,59,Little Witch Academia: Chamber of Time,2018,58.0,6.5,2018,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2305,58,Crisis on the Planet of the Apes VR,2018,49.0,1.3,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,58,The Council - Episode 5: Checkmate,2018,60.0,6.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,58,Jumping Joe & Friends,2018,54.0,5.3,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2308,58,Blind,2018,62.0,5.0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,58,Viviette,2018,58.0,6.8,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2310,58,Castle of Heart,2018,53.0,7.0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,58,Desert Child,2018,55.0,5.713390804597701,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2312,58,Iro Hero,2018,57.0,5.640740740740743,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2313,58,Earthfall,2018,57.0,5.266666666666667,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,58,Youtubers Life: OMG Edition,2018,53.0,5.9,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2315,58,Island Time VR,2018,61.0,4.5,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,58,Gear.Club Unlimited 2,2018,57.0,5.3,2018,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2317,57,Achtung! Cthulhu Tactics,2018,58.0,5.852586206896551,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2318,57,Lost in Harmony,2018,63.0,6.19784946236559,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2319,57,Scribblenauts Showdown,2018,59.0,5.8348039215686285,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2320,57,Fishing Sim World,2018,50.0,5.4,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2321,56,Track Lab,2018,64.0,5.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,56,Immortal: Unchained,2018,50.0,7.05,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2323,56,Black Clover: Quartet Knights,2018,53.0,5.2,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2324,55,The Seven Deadly Sins: Knights of Britannia,2018,55.0,6.3,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2325,55,Animal Force,2018,57.0,5.0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,55,Time Carnage,2018,54.0,3.7,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2327,55,Anamorphine,2018,55.0,3.6,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2328,54,KURSK,2018,42.0,3.9,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2329,54,World of Warriors,2018,61.0,3.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2330,54,Jagged Alliance: Rage!,2018,56.5,3.2,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2331,53,OVERKILL's The Walking Dead,2018,51.0,5.2,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2332,53,Extinction,2018,50.0,1.6666666666666667,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2333,53,Fallout 76,2018,51.333333333333336,2.9666666666666663,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2334,53,Asphalt 9: Legends,2018,61.0,7.2,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2335,52,Milanoir,2018,49.5,5.160000000000001,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2336,51,Morphies Law,2018,48.0,5.5,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2337,51,AO International Tennis,2018,58.0,6.9,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2338,50,STONE,2018,55.0,3.4,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2339,50,Legendary Eleven,2018,54.0,6.0,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2340,50,Dakar 18,2018,55.333333333333336,6.066666666666666,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2341,49,Nippon Marathon,2018,54.0,3.0,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2342,47,Bullet Witch,2018,51.0,5.2,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2343,47,Shaq Fu: A Legend Reborn,2018,46.333333333333336,5.733333333333333,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2344,47,Soulblight,2018,46.0,5.036842105263158,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2345,46,ARK Park,2018,46.0,4.3,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2346,43,Bravo Team,2018,45.0,4.4,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2347,43,Nickelodeon Kart Racers,2018,44.0,5.133333333333334,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2348,43,Senran Kagura Reflexions,2018,39.0,7.4,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2349,42,Heavy Fire: Red Shadow,2018,38.0,4.3,2018,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2350,42,New Gundam Breaker,2018,43.0,2.9,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2351,40,Agony,2018,39.333333333333336,4.4,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,39,Tennis World Tour,2018,43.5,2.3,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2353,39,Gungrave VR,2018,41.0,4.1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,35,Past Cure,2018,39.666666666666664,6.133333333333333,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2355,31,Underworld Ascendant,2018,37.0,2.1,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2356,29,Gene Rain,2018,32.0,3.6,2018,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2357,29,The Quiet Man,2018,29.0,2.1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2358,26,Wild West Online,2018,29.0,0.4,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2359,92,Resident Evil 2,2019,91.0,8.733333333333334,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,92,Final Fantasy XIV: Shadowbringers,2019,91.0,8.600000000000001,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2361,92,Disco Elysium,2019,90.0,8.4,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2362,90,Sekiro: Shadows Die Twice,2019,89.66666666666667,7.966666666666666,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2363,89,Asgard's Wrath,2019,89.0,8.6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2364,89,Fire Emblem: Three Houses,2019,89.0,8.7,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2365,88,Devil May Cry 5,2019,88.0,8.133333333333333,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,88,Super Mario Maker 2,2019,88.0,8.5,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,87,Astral Chain,2019,87.0,8.9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2368,87,The Legend of Zelda: Link's Awakening,2019,87.0,8.6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,87,Manifold Garden,2019,85.0,8.0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2370,86,Apex Legends,2019,88.33333333333333,6.400000000000001,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2371,86,Ni no Kuni: Wrath of the White Witch Remastered,2019,86.0,7.8,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2372,86,Outer Wilds,2019,83.66666666666667,6.866666666666667,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2373,86,Luigi's Mansion 3,2019,85.0,8.6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2374,86,F1 2019,2019,86.66666666666667,7.133333333333333,2019,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2375,85,Sunless Skies,2019,86.0,7.0,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2376,85,Assault Android Cactus+,2019,86.0,8.7,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2377,85,One Finger Death Punch 2,2019,82.0,7.9,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2378,85,The Walking Dead: The Telltale Definitive Series,2019,83.5,6.3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2379,85,The Legend of Heroes: Trails of Cold Steel III,2019,83.0,8.7,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2380,85,The Outer Worlds,2019,84.33333333333333,8.1,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2381,85,Death Stranding,2019,83.0,7.0,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2382,85,Dragon Quest Builders 2,2019,85.5,7.9,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2383,85,Kingdom Hearts III,2019,81.5,8.2,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2384,85,Sayonara Wild Hearts,2019,83.5,6.800000000000001,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,84,Gears 5,2019,82.5,7.65,2019,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2386,84,Nowhere Prophet,2019,73.0,6.4,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2387,84,Fell Seal: Arbiter's Mark,2019,84.0,6.75,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2388,84,Baba Is You,2019,85.5,8.1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2389,84,Control,2019,83.66666666666667,7.166666666666667,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,83,Crash Team Racing: Nitro-Fueled,2019,82.33333333333333,5.933333333333334,2019,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2391,83,Collection of Mana,2019,83.0,8.4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2392,83,Tales of Vesperia: Definitive Edition,2019,81.33333333333333,7.533333333333334,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2393,83,Bloodstained: Ritual of the Night,2019,81.0,7.5249999999999995,2019,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2394,83,Wargroove,2019,82.75,6.175,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2395,83,Tom Clancy's The Division 2,2019,82.66666666666667,6.766666666666666,2019,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2396,83,WHAT THE GOLF?,2019,84.0,6.758823529411764,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2397,83,Mario & Luigi: Bowser's Inside Story + Bowser Jr.'s Journey,2019,84.0,7.6,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2398,83,Devotion,2019,85.0,7.2,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,83,Horace,2019,81.0,8.4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400,83,Magic: The Gathering Arena,2019,83.0,3.7,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2401,83,Metro Exodus,2019,81.33333333333333,6.766666666666667,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2402,83,Tetris 99,2019,83.0,8.3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403,83,Mortal Kombat 11,2019,82.25,3.025,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2404,83,Atelier Ryza: Ever Darkness & the Secret Hideout,2019,80.5,8.15,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2405,82,Hypnospace Outlaw,2019,82.0,6.6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2406,82,Children of Morta,2019,80.0,8.05,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,82,Etrian Odyssey Nexus,2019,81.0,7.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2408,82,Sid Meier's Civilization VI: Gathering Storm,2019,81.0,6.6,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2409,82,Eastshade,2019,78.0,8.2,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,82,Ring Fit Adventure,2019,82.0,8.7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,82,Valfaris,2019,82.5,8.1,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,82,Yooka-Laylee and the Impossible Lair,2019,80.5,6.975,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2413,82,Yuppie Psycho,2019,81.0,8.4,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,82,AI: The Somnium Files,2019,83.5,7.6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2415,82,Stygian: Reign of the Old Ones,2019,82.0,7.9,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2416,82,Ghost Giant,2019,80.0,7.1,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,82,Judgment,2019,80.0,8.3,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,82,SteamWorld Quest: Hand of Gilgamech,2019,80.0,7.7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,81,Killer Queen Black,2019,83.0,8.5,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,81,A Plague Tale: Innocence,2019,81.66666666666667,8.6,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,81,Songbird Symphony,2019,81.0,7.7,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,81,Anno 1800,2019,81.0,8.0,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2423,81,eFootball PES 2020,2019,82.0,8.35,2019,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2424,81,Planet Zoo,2019,81.0,8.3,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2425,81,Blazing Beaks,2019,79.0,6.6,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,81,Age of Wonders: Planetfall,2019,81.0,7.3,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2427,81,Final Fantasy VIII Remastered,2019,80.0,7.0,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2428,81,Persona Q2: New Cinema Labyrinth,2019,81.0,8.2,2019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2429,81,Void Bastards,2019,78.0,8.100000000000001,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2430,81,Call of Duty: Modern Warfare,2019,81.33333333333333,3.1,2019,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
