,name,platform,metascore,userscore,year,mean_userscore
2808,Megaquarium,PC,69,6.8,2018,6.589795918367345
2809,FOX n FORESTS,PC,69,7.4,2018,6.589795918367345
2810,State of Decay 2,PC,69,4.6,2018,6.589795918367345
2811,Raging Justice,XONE,69,6.589795918367345,2018,6.589795918367345
2812,The Walking Dead: The Telltale Series - The Final Season Episode 2: Suffer the Children,PC,69,7.5,2018,6.589795918367345
2813,Dillon's Dead-Heat Breakers,3DS,69,7.8,2018,6.589795918367345
2814,State of Mind,PC,69,7.4,2018,6.589795918367345
2815,GRIP: Combat Racing,XONE,69,5.6,2018,6.589795918367345
2816,Final Fantasy XV Pocket Edition HD,Switch,69,7.5,2018,6.589795918367345
2817,Danger Zone 2,XONE,69,6.0,2018,6.589795918367345
2818,Darksiders III,XONE,69,7.2,2018,6.589795918367345
2819,Manticore: Galaxy on Fire,Switch,69,7.0,2018,6.589795918367345
2820,Trailblazers,PC,69,6.589795918367345,2018,6.589795918367345
2821,Monster Energy Supercross: The Official Videogame,XONE,69,7.6,2018,6.589795918367345
2822,Conan Exiles,PC,68,6.6,2018,6.371134020618559
2823,Empires Apart,PC,68,5.0,2018,6.371134020618559
2824,Lost Sphear,PS4,68,7.1,2018,6.371134020618559
2825,Steel Rats,PC,68,7.3,2018,6.371134020618559
2826,Warriors Orochi 4,XONE,68,6.6,2018,6.371134020618559
2827,Danger Zone 2,PS4,68,4.1,2018,6.371134020618559
2828,MARVEL Powers United VR,PC,68,6.2,2018,6.371134020618559
2829,The Spectrum Retreat,PC,68,4.8,2018,6.371134020618559
2830,Disco Dodgeball Remix,PS4,68,6.371134020618559,2018,6.371134020618559
2831,Mercenaries Saga Chronicles,Switch,68,7.2,2018,6.371134020618559
2832,Killing Floor: Incursion,PS4,68,5.2,2018,6.371134020618559
2833,Heroki,Switch,68,7.2,2018,6.371134020618559
2834,Remothered: Tormented Fathers,XONE,68,8.7,2018,6.371134020618559
2835,de Blob 2,PS4,68,5.7,2018,6.371134020618559
2836,Strange Brigade,PC,68,6.5,2018,6.371134020618559
2837,Frantics,PS4,68,7.6,2018,6.371134020618559
2838,Deracine,PS4,68,7.6,2018,6.371134020618559
2839,Way of the Passive Fist,XONE,68,7.7,2018,6.371134020618559
2840,WARTILE,PC,68,6.3,2018,6.371134020618559
2841,Typoman: Revised,Switch,68,6.2,2018,6.371134020618559
2842,Kingdom Come: Deliverance,XONE,68,7.6,2018,6.371134020618559
2843,Space Hulk: Tactics,PS4,68,6.371134020618559,2018,6.371134020618559
2844,NASCAR Heat 3,XONE,68,8.3,2018,6.371134020618559
2845,The Council - Episode 3: Ripples,PS4,68,6.3,2018,6.371134020618559
2846,The 25th Ward: The Silver Case,PS4,68,6.5,2018,6.371134020618559
2847,TSIOQUE,PC,68,8.2,2018,6.371134020618559
2848,TT Isle of Man,PC,68,4.6,2018,6.371134020618559
2849,Nintendo Labo: Toycon 02 Robot Kit,Switch,68,6.5,2018,6.371134020618559
2850,TT Isle of Man: Ride On The Edge,XONE,68,7.7,2018,6.371134020618559
2851,Saturday Morning RPG,Switch,68,6.9,2018,6.371134020618559
2852,Battlezone: Combat Commander,PC,68,6.0,2018,6.371134020618559
2853,Zwei: The Arges Adventure,PC,68,6.371134020618559,2018,6.371134020618559
2854,Seeking Dawn,PC,68,7.2,2018,6.371134020618559
2855,Genital Jousting,PC,68,7.9,2018,6.371134020618559
2856,Strikers Edge,PS4,68,5.2,2018,6.371134020618559
2857,My Hero One's Justice,PS4,68,7.5,2018,6.371134020618559
2858,Just Cause 4,PC,68,4.9,2018,6.371134020618559
2859,Conan Exiles,PS4,68,5.3,2018,6.371134020618559
2860,Smoke and Sacrifice,PC,68,3.6,2018,6.371134020618559
2861,Jurassic World Evolution,PS4,68,7.0,2018,6.371134020618559
2862,London Detective Mysteria,VITA,68,6.371134020618559,2018,6.371134020618559
2863,Manual Samuel,Switch,68,7.0,2018,6.371134020618559
2864,Pure Farming 2018,PS4,68,6.3,2018,6.371134020618559
2865,Azkend 2: The World Beneath,Switch,68,6.371134020618559,2018,6.371134020618559
2866,The Escapists: Complete Edition,Switch,67,5.4,2018,6.333653846153845
2867,LEGRAND LEGACY: Tale of the Fatebounds,PC,67,7.4,2018,6.333653846153845
2868,Super Bomberman R,PS4,67,5.7,2018,6.333653846153845
2869,Atari Flashback Classics,Switch,67,6.333653846153845,2018,6.333653846153845
2870,Yo-kai Watch Blasters: Red Cat Corps,3DS,67,7.3,2018,6.333653846153845
2871,Gravel,XONE,67,7.0,2018,6.333653846153845
2872,InnerSpace,PS4,67,4.8,2018,6.333653846153845
2873,We Happy Few,PS4,67,4.7,2018,6.333653846153845
2874,The Spectrum Retreat,PS4,67,3.8,2018,6.333653846153845
2875,Another Sight,PC,67,7.5,2018,6.333653846153845
2876,Steel Rats,PS4,67,7.1,2018,6.333653846153845
2877,My Memory of Us,PS4,67,6.6,2018,6.333653846153845
2878,Cities: Skylines - Nintendo Switch Edition,Switch,67,7.5,2018,6.333653846153845
2879,Below,PC,67,5.1,2018,6.333653846153845
2880,Gravel,PS4,67,6.4,2018,6.333653846153845
2881,The Thin Silence,PC,67,7.3,2018,6.333653846153845
2882,The Longest Five Minutes,Switch,67,6.0,2018,6.333653846153845
2883,Sky Force Anniversary,Switch,67,6.333653846153845,2018,6.333653846153845
2884,Transference,XONE,67,5.6,2018,6.333653846153845
2885,Shining Resonance Refrain,PS4,67,7.0,2018,6.333653846153845
2886,Guns of Icarus Alliance,PS4,67,3.5,2018,6.333653846153845
2887,Urban Trial Playground,Switch,67,6.4,2018,6.333653846153845
2888,Rad Rodgers,XONE,67,5.9,2018,6.333653846153845
2889,"Warhammer 40,000: Inquisitor - Martyr",PC,67,6.3,2018,6.333653846153845
2890,Bus Simulator 18,PC,67,6.4,2018,6.333653846153845
2891,Call of Cthulhu,PC,67,6.8,2018,6.333653846153845
2892,Dissidia: Final Fantasy NT,PS4,67,7.4,2018,6.333653846153845
2893,Yo-kai Watch Blasters: White Dog Squad,3DS,67,7.3,2018,6.333653846153845
2894,State of Mind,PS4,67,5.5,2018,6.333653846153845
2895,Red Faction: Guerrilla Re-Mars-tered,PC,67,5.1,2018,6.333653846153845
2896,Sea of Thieves,PC,67,4.1,2018,6.333653846153845
2897,The Council - Episode 2: Hide and Seek,PS4,67,6.4,2018,6.333653846153845
2898,Infernium,Switch,67,7.0,2018,6.333653846153845
2899,Monster Energy Supercross: The Official Videogame,PS4,67,7.0,2018,6.333653846153845
2900,Super Daryl Deluxe,PS4,67,5.0,2018,6.333653846153845
2901,City of Brass,XONE,67,4.1,2018,6.333653846153845
2902,Inked,PC,67,5.9,2018,6.333653846153845
2903,Shape of the World,Switch,67,6.4,2018,6.333653846153845
2904,TT Isle of Man: Ride On The Edge,PS4,67,6.3,2018,6.333653846153845
2905,Save me Mr Tako: Tasukete Tako-San,Switch,67,6.8,2018,6.333653846153845
2906,V-Rally 4,XONE,67,8.1,2018,6.333653846153845
2907,The King's Bird,PC,67,6.1,2018,6.333653846153845
2908,Crossing Souls,Switch,67,6.8,2018,6.333653846153845
2909,Impact Winter,PS4,66,6.351948051948051,2018,6.351948051948051
2910,Fallen Legion+,PC,66,6.351948051948051,2018,6.351948051948051
2911,This is the Police 2,PC,66,6.5,2018,6.351948051948051
2912,Castaway Paradise,PS4,66,6.351948051948051,2018,6.351948051948051
2913,Toki,Switch,66,7.2,2018,6.351948051948051
2914,H1Z1: Battle Royale,PS4,66,4.1,2018,6.351948051948051
2915,The Crew 2,PC,66,4.6,2018,6.351948051948051
2916,The Shapeshifting Detective,PS4,66,6.351948051948051,2018,6.351948051948051
2917,Rad Rodgers,PS4,66,5.0,2018,6.351948051948051
2918,Call of Cthulhu,XONE,66,5.9,2018,6.351948051948051
2919,Through the Woods,XONE,66,7.0,2018,6.351948051948051
2920,Titan Quest,XONE,66,7.0,2018,6.351948051948051
2921,State of Decay 2,XONE,66,5.3,2018,6.351948051948051
2922,Sinner: Sacrifice for Redemption,XONE,66,5.2,2018,6.351948051948051
2923,MotoGP 18,PS4,66,4.9,2018,6.351948051948051
2924,City of Brass,PS4,66,5.1,2018,6.351948051948051
2925,Fallen Legion: Rise to Glory,Switch,66,6.9,2018,6.351948051948051
2926,Mutant Football League: Dynasty Edition,Switch,66,7.1,2018,6.351948051948051
2927,Code of Princess EX,Switch,66,6.6,2018,6.351948051948051
2928,AO International Tennis,XONE,66,7.8,2018,6.351948051948051
2929,Home Sweet Home,PS4,66,5.8,2018,6.351948051948051
2930,Detached,PS4,66,6.351948051948051,2018,6.351948051948051
2931,Punch Line,PS4,66,4.9,2018,6.351948051948051
2932,Scribblenauts Showdown,XONE,66,6.351948051948051,2018,6.351948051948051
2933,Naruto to Boruto: Shinobi Striker,PC,66,6.5,2018,6.351948051948051
2934,FOX n FORESTS,Switch,66,7.4,2018,6.351948051948051
2935,Ash of Gods: Redemption,PC,65,7.7,2018,6.57674418604651
2936,LEGO The Incredibles,Switch,65,6.8,2018,6.57674418604651
2937,Brawlout,XONE,65,7.2,2018,6.57674418604651
2938,InnerSpace,PC,65,6.57674418604651,2018,6.57674418604651
2939,FOX n FORESTS,PS4,65,7.2,2018,6.57674418604651
2940,Dark Eclipse,PS4,65,6.7,2018,6.57674418604651
2941,The VideoKid,Switch,65,6.57674418604651,2018,6.57674418604651
2942,I Hate Running Backwards,XONE,65,6.57674418604651,2018,6.57674418604651
2943,Downward Spiral: Horus Station,PC,65,6.57674418604651,2018,6.57674418604651
2944,Antigraviator,PC,65,4.9,2018,6.57674418604651
2945,Just Cause 4,PS4,65,4.9,2018,6.57674418604651
2946,Titan Quest,Switch,65,7.1,2018,6.57674418604651
2947,Battle Princess Madelyn,Switch,65,6.4,2018,6.57674418604651
2948,Dynasty Warriors 9,PS4,65,4.0,2018,6.57674418604651
2949,MachiaVillain,PC,65,5.8,2018,6.57674418604651
2950,Smash Hit Plunder,PS4,65,6.57674418604651,2018,6.57674418604651
2951,Neverout,Switch,64,6.204687500000002,2018,6.204687500000002
2952,Pokemon Quest,Switch,64,6.7,2018,6.204687500000002
2953,Vesta,Switch,64,6.2,2018,6.204687500000002
2954,The Crew 2,PS4,64,5.1,2018,6.204687500000002
2955,Omen of Sorrow,PS4,64,4.8,2018,6.204687500000002
2956,Conan Exiles,XONE,64,5.7,2018,6.204687500000002
2957,Sword Art Online: Fatal Bullet,PS4,64,7.3,2018,6.204687500000002
2958,Farming Simulator 19,PS4,64,5.1,2018,6.204687500000002
2959,InnerSpace,XONE,64,3.3,2018,6.204687500000002
2960,Kerbal Space Program: Enhanced Edition,PS4,64,6.4,2018,6.204687500000002
2961,Touhou Genso Wanderer Reloaded,Switch,64,6.8,2018,6.204687500000002
2962,Scribblenauts Showdown,PS4,64,6.6,2018,6.204687500000002
2963,Override: Mech City Brawl,XONE,64,6.5,2018,6.204687500000002
2964,NASCAR Heat 3,PS4,64,5.4,2018,6.204687500000002
2965,Knowledge is Power: Decades,PS4,64,5.8,2018,6.204687500000002
2966,Mulaka,PS4,64,7.1,2018,6.204687500000002
2967,MXGP Pro,PS4,64,6.204687500000002,2018,6.204687500000002
2968,The Council - Episode 5: Checkmate,PS4,64,6.5,2018,6.204687500000002
2969,"Warhammer 40,000: Inquisitor - Martyr",PS4,64,6.2,2018,6.204687500000002
2970,Townsmen,Switch,64,6.204687500000002,2018,6.204687500000002
2971,We Happy Few,XONE,64,5.4,2018,6.204687500000002
2972,Sleep Tight,Switch,64,6.0,2018,6.204687500000002
2973,Darksiders III,PS4,64,7.3,2018,6.204687500000002
2974,Track Lab,PS4,64,5.0,2018,6.204687500000002
2975,Rainbow Skies,PS4,64,5.5,2018,6.204687500000002
2976,Super Bomberman R,XONE,63,6.6,2018,6.115999999999998
2977,InnerSpace,Switch,63,7.2,2018,6.115999999999998
2978,Airheart: Tales of Broken Wings,PS4,63,5.7,2018,6.115999999999998
2979,Penny-Punching Princess,Switch,63,6.1,2018,6.115999999999998
2980,All-Star Fruit Racing,Switch,63,4.8,2018,6.115999999999998
2981,Battle Princess Madelyn,PS4,63,4.8,2018,6.115999999999998
2982,Asterix & Obelix XXL 2,XONE,63,6.115999999999998,2018,6.115999999999998
2983,Sinner: Sacrifice for Redemption,PC,63,4.2,2018,6.115999999999998
2984,Fable Fortune,PC,63,8.0,2018,6.115999999999998
2985,Beholder: Complete Edition,PS4,63,5.8,2018,6.115999999999998
2986,State of Mind,Switch,63,7.3,2018,6.115999999999998
2987,Lost in Harmony,Switch,63,6.115999999999998,2018,6.115999999999998
2988,The Station,XONE,63,8.0,2018,6.115999999999998
2989,Murderous Pursuits,PC,63,7.4,2018,6.115999999999998
2990,BAFL: Brakes Are For Losers,Switch,63,6.115999999999998,2018,6.115999999999998
2991,Secret of Mana,PS4,63,6.1,2018,6.115999999999998
2992,The Lost Child,Switch,63,6.4,2018,6.115999999999998
2993,The Way Remastered,Switch,63,7.0,2018,6.115999999999998
2994,Salary Man Escape VR,PS4,63,6.7,2018,6.115999999999998
2995,Destiny 2: Warmind,PS4,63,2.9,2018,6.115999999999998
2996,Trailblazers,PS4,63,6.0,2018,6.115999999999998
2997,Garage,Switch,63,6.8,2018,6.115999999999998
2998,Planet Alpha,PS4,63,6.3,2018,6.115999999999998
2999,Call of Cthulhu,PS4,63,7.2,2018,6.115999999999998
3000,Mercenaries Wings: The False Phoenix,Switch,63,6.4,2018,6.115999999999998
3001,The Low Road,Switch,63,6.115999999999998,2018,6.115999999999998
3002,Pop-Up Pilgrims,PS4,63,6.115999999999998,2018,6.115999999999998
3003,HYPERGUN,PC,62,6.035555555555553,2018,6.035555555555553
3004,NBA 2K Playgrounds 2,XONE,62,6.4,2018,6.035555555555553
3005,The Settlers History Collection,PC,62,6.035555555555553,2018,6.035555555555553
3006,Chimparty,PS4,62,6.1,2018,6.035555555555553
3007,Blind,PS4,62,5.0,2018,6.035555555555553
3008,The Infectious Madness of Doctor Dekker,PS4,62,2.2,2018,6.035555555555553
3009,Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,Switch,62,7.2,2018,6.035555555555553
3010,Gravel,PC,62,7.0,2018,6.035555555555553
3011,Gal*Gun 2,Switch,62,6.9,2018,6.035555555555553
3012,We Happy Few,PC,62,5.5,2018,6.035555555555553
3013,Go Vacation,Switch,62,7.6,2018,6.035555555555553
3014,Trailblazers,Switch,62,6.035555555555553,2018,6.035555555555553
3015,Ninjin: Clash of Carrots,PS4,62,7.4,2018,6.035555555555553
3016,The Station,PS4,62,6.4,2018,6.035555555555553
3017,Galak-Z: Variant S,Switch,62,6.4,2018,6.035555555555553
3018,Metal Gear Survive,XONE,62,1.9,2018,6.035555555555553
3019,TurtlePop: Journey to Freedom,Switch,62,6.035555555555553,2018,6.035555555555553
3020,Adventure Time: Pirates of the Enchiridion,PS4,62,5.9,2018,6.035555555555553
3021,Hero Defense,XONE,62,6.035555555555553,2018,6.035555555555553
3022,Raging Justice,Switch,62,5.9,2018,6.035555555555553
3023,Haunted Dungeons: Hyakki Castle,Switch,62,6.035555555555553,2018,6.035555555555553
3024,The Lost Child,PS4,61,5.1,2018,5.583333333333332
3025,Gal Metal,Switch,61,7.1,2018,5.583333333333332
3026,Naruto to Boruto: Shinobi Striker,PS4,61,5.6,2018,5.583333333333332
3027,World of Warriors,PS4,61,3.2,2018,5.583333333333332
3028,Sword Art Online: Fatal Bullet,PC,61,7.4,2018,5.583333333333332
3029,Raging Justice,PS4,61,6.5,2018,5.583333333333332
3030,Destiny 2: Warmind,XONE,61,3.6,2018,5.583333333333332
3031,Downward Spiral: Horus Station,PS4,61,4.3,2018,5.583333333333332
3032,Sheltered,Switch,61,5.583333333333332,2018,5.583333333333332
3033,Island Time VR,PS4,61,4.5,2018,5.583333333333332
3034,Metal Max Xeno,PS4,61,5.2,2018,5.583333333333332
3035,Detective Gallo,Switch,61,5.8,2018,5.583333333333332
3036,Earthfall,PC,61,4.7,2018,5.583333333333332
3037,Far Cry 5: Lost on Mars,PC,61,3.9,2018,5.583333333333332
3038,Fast Striker,PS4,61,5.583333333333332,2018,5.583333333333332
3039,The Witch and the Hundred Knight 2,PS4,61,6.2,2018,5.583333333333332
3040,Asterix & Obelix XXL 2,PS4,61,6.9,2018,5.583333333333332
3041,Asterix & Obelix XXL 2,Switch,61,6.0,2018,5.583333333333332
3042,BRAWL,Switch,60,5.0,2018,5.858064516129032
3043,Exorder,PC,60,5.858064516129032,2018,5.858064516129032
3044,Devil May Cry HD Collection,PS4,60,7.3,2018,5.858064516129032
3045,The Bunker,Switch,60,5.858064516129032,2018,5.858064516129032
3046,Payday 2,Switch,60,5.1,2018,5.858064516129032
3047,Symmetry,"2018)
                                                            ",60,6.5,2018,5.858064516129032
3048,SNK Heroines: Tag Team Frenzy,Switch,60,6.5,2018,5.858064516129032
3049,Desert Child,PC,60,5.858064516129032,2018,5.858064516129032
3050,Shelter Generations,Switch,60,5.5,2018,5.858064516129032
3051,SNK Heroines: Tag Team Frenzy,PS4,60,6.2,2018,5.858064516129032
3052,Naruto to Boruto: Shinobi Striker,XONE,60,5.8,2018,5.858064516129032
3053,Achtung! Cthulhu Tactics,XONE,60,5.858064516129032,2018,5.858064516129032
3054,Mega Man X Legacy Collection 2,Switch,60,6.6,2018,5.858064516129032
3055,Warriors Orochi 4,Switch,60,6.9,2018,5.858064516129032
3056,Metal Gear Survive,PS4,60,1.4,2018,5.858064516129032
3057,All-Star Fruit Racing,PS4,60,4.2,2018,5.858064516129032
3058,Override: Mech City Brawl,PS4,59,6.164864864864866,2018,6.164864864864866
3059,GRIP: Combat Racing,Switch,59,6.4,2018,6.164864864864866
3060,X4: Foundations,PC,59,6.4,2018,6.164864864864866
3061,Devious Dungeon,Switch,59,6.4,2018,6.164864864864866
3062,Dakar 18,PC,59,5.9,2018,6.164864864864866
3063,The Inpatient,PS4,59,5.7,2018,6.164864864864866
3064,Road Redemption,PS4,59,4.3,2018,6.164864864864866
3065,Jagged Alliance: Rage!,PC,59,3.0,2018,6.164864864864866
3066,Little Witch Academia: Chamber of Time,PS4,58,6.5,2018,5.9370370370370384
3067,The Council - Episode 4: Burning Bridges,PC,58,8.3,2018,5.9370370370370384
3068,V-Rally 4,PS4,58,5.5,2018,5.9370370370370384
3069,Coffee Crisis,Switch,58,5.9370370370370384,2018,5.9370370370370384
3070,Desert Child,PS4,58,5.9370370370370384,2018,5.9370370370370384
3071,Viviette,Switch,58,6.8,2018,5.9370370370370384
3072,SINNER: Sacrifice for Redemption,Switch,58,5.1,2018,5.9370370370370384
3073,This is the Police 2,Switch,58,4.9,2018,5.9370370370370384
3074,The Long Reach,Switch,58,5.9,2018,5.9370370370370384
3075,Kirby Battle Royale,3DS,57,7.1,2018,5.253571428571429
3076,OK K.O.! Let's Play Heroes,XONE,57,5.253571428571429,2018,5.253571428571429
3077,Little Dragons Cafe,PS4,57,4.3,2018,5.253571428571429
3078,Dynasty Warriors 9,PC,57,2.8,2018,5.253571428571429
3079,Sinner: Sacrifice for Redemption,PS4,57,3.5,2018,5.253571428571429
3080,Gear.Club Unlimited 2,Switch,57,5.3,2018,5.253571428571429
3081,Tour de France 2018,PS4,57,5.5,2018,5.253571428571429
3082,Iro Hero,Switch,57,5.253571428571429,2018,5.253571428571429
3083,Animal Force,PS4,57,5.0,2018,5.253571428571429
3084,Far Cry 5: Lost on Mars,PS4,57,5.3,2018,5.253571428571429
3085,Earthfall,XONE,56,5.5,2018,5.80689655172414
3086,The Council - Episode 5: Checkmate,PC,56,7.3,2018,5.80689655172414
3087,Achtung! Cthulhu Tactics,PC,56,5.8,2018,5.80689655172414
3088,Gal*Gun 2,PS4,56,6.4,2018,5.80689655172414
3089,Train Sim World,PS4,56,6.1,2018,5.80689655172414
3090,RollerCoaster Tycoon Adventures,Switch,56,5.8,2018,5.80689655172414
3091,Dynasty Warriors 9,XONE,56,3.9,2018,5.80689655172414
3092,Space Hulk: Deathwing,PS4,55,5.9,2018,5.7
3093,Suicide Guy,Switch,55,6.7,2018,5.7
3094,Robocraft Infinity,XONE,55,7.5,2018,5.7
3095,The Seven Deadly Sins: Knights of Britannia,PS4,55,6.3,2018,5.7
3096,STONE,PC,55,3.4,2018,5.7
3097,Titan Quest,PS4,55,5.6,2018,5.7
3098,Anamorphine,PS4,55,3.6,2018,5.7
3099,Shaq Fu: A Legend Reborn,XONE,54,5.8,2018,5.357692307692308
3100,Jumping Joe & Friends,Switch,54,5.3,2018,5.357692307692308
3101,Metal Gear Survive,PC,54,1.2,2018,5.357692307692308
3102,Radiation Island,Switch,54,6.8,2018,5.357692307692308
3103,Nippon Marathon,PS4,54,3.0,2018,5.357692307692308
3104,Legend of Kay Anniversary,Switch,54,6.1,2018,5.357692307692308
3105,Cast of the Seven Godsends,Switch,54,5.357692307692308,2018,5.357692307692308
3106,Earthfall,PS4,54,5.6,2018,5.357692307692308
3107,Time Carnage,PS4,54,3.7,2018,5.357692307692308
3108,Kingdom Come: Deliverance - From The Ashes,PC,54,4.7,2018,5.357692307692308
3109,Jagged Alliance: Rage!,PS4,54,3.4,2018,5.357692307692308
3110,Dakar 18,XONE,54,7.1,2018,5.357692307692308
3111,Legendary Eleven,Switch,54,6.0,2018,5.357692307692308
3112,Castle of Heart,Switch,53,7.0,2018,5.695454545454546
3113,Black Clover: Quartet Knights,PS4,53,5.2,2018,5.695454545454546
3114,Hover,Switch,53,6.4,2018,5.695454545454546
3115,Fallout 76,PS4,53,2.8,2018,5.695454545454546
3116,Dakar 18,PS4,53,5.2,2018,5.695454545454546
3117,Youtubers Life: OMG Edition,Switch,53,5.9,2018,5.695454545454546
3118,Extinction,XONE,52,1.4,2018,4.921428571428571
3119,Fallout 76,PC,52,2.8,2018,4.921428571428571
3120,OVERKILL's The Walking Dead,PC,51,5.2,2018,5.769230769230769
3121,Immortal: Unchained,XONE,51,7.8,2018,5.769230769230769
3122,Bullet Witch,PC,51,5.2,2018,5.769230769230769
3123,YUMENIKKI -DREAM DIARY-,PC,51,6.9,2018,5.769230769230769
3124,Baseball Riot,Switch,51,5.6,2018,5.769230769230769
3125,Extinction,PC,51,2.1,2018,5.769230769230769
3126,AO International Tennis,PS4,50,6.0,2018,5.42
3127,Lust for Darkness,PC,50,5.4,2018,5.42
3128,Fear Effect Sedna,PS4,50,6.3,2018,5.42
3129,Milanoir,Switch,50,5.0,2018,5.42
3130,Fishing Sim World,PS4,50,5.42,2018,5.42
3131,Adventure Time: Pirates of the Enchiridion,Switch,50,5.6,2018,5.42
3132,Crisis on the Planet of the Apes VR,PS4,49,1.3,2018,4.745454545454545
3133,Shaq Fu: A Legend Reborn,Switch,49,6.4,2018,4.745454545454545
3134,Carnival Games for Nintendo Switch,Switch,49,3.5,2018,4.745454545454545
3135,Fallout 76,XONE,49,3.3,2018,4.745454545454545
3136,Immortal: Unchained,PS4,49,6.3,2018,4.745454545454545
3137,Milanoir,PS4,49,4.745454545454545,2018,4.745454545454545
3138,Nickelodeon Kart Racers,XONE,49,5.9,2018,4.745454545454545
3139,Morphies Law,Switch,48,5.5,2018,5.311111111111112
3140,Past Cure,PC,48,6.6,2018,5.311111111111112
3141,Out of Ammo,PS4,48,7.3,2018,5.311111111111112
3142,Extinction,PS4,47,1.5,2018,3.96
3143,Desert Child,Switch,47,5.0,2018,3.96
3144,Agony,PC,47,4.1,2018,3.96
3145,Scribblenauts Showdown,Switch,47,4.4,2018,3.96
